ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
TJK,Tajikistan,total,Sanitation,2019,0.52929,50441.1899,Open defecation
TJK,Tajikistan,rural,Sanitation,2019,0.6182,42825.26717,Open defecation
TJK,Tajikistan,urban,Sanitation,2019,0.29263,7615.92107,Open defecation
TJK,Tajikistan,total,Drinking water,2019,9.94655,947903.26829,Surface water
TJK,Tajikistan,rural,Drinking water,2019,12.56707,870574.33875,Surface water
TJK,Tajikistan,urban,Drinking water,2019,2.97129,77328.89788,Surface water
TJK,Tajikistan,rural,Sanitation,2019,58.69117,4065788.36388,Safely managed service
TJK,Tajikistan,total,Drinking water,2019,61.97305,5906010.37552,Safely managed service
TJK,Tajikistan,total,Sanitation,2019,0.21478,20468.68837,Unimproved
TJK,Tajikistan,rural,Sanitation,2019,0,0,Unimproved
TJK,Tajikistan,urban,Sanitation,2019,0.7865,20468.99638,Unimproved
TJK,Tajikistan,total,Drinking water,2019,2.48213,236545.71994,Unimproved
TJK,Tajikistan,rural,Drinking water,2019,2.83006,196050.1442,Unimproved
TJK,Tajikistan,urban,Drinking water,2019,1.55601,40495.87655,Unimproved
TJK,Tajikistan,total,Sanitation,2020,95.97967,9357355.4239,At least basic
TJK,Tajikistan,urban,Sanitation,2020,93.44531,2505871.82005,At least basic
TJK,Tajikistan,rural,Drinking water,2020,83.10921,5873880.64968,At least basic
TJK,Tajikistan,urban,Drinking water,2020,94.6943,2539365.29313,At least basic
TJK,Tajikistan,total,Hygiene,2020,72.86508,7103842.97602,Basic service
TJK,Tajikistan,rural,Hygiene,2020,67.59731,4777551.48085,Basic service
TJK,Tajikistan,urban,Hygiene,2020,86.74867,2326291.50028,Basic service
TJK,Tajikistan,rural,Sanitation,2020,38.23645,2702424.2077,Basic service
TJK,Tajikistan,total,Drinking water,2020,23.34467,2275944.18263,Basic service
TJK,Tajikistan,total,Hygiene,2020,23.59015,2299877.11121,Limited service
TJK,Tajikistan,rural,Hygiene,2020,28.15617,1989983.80793,Limited service
TJK,Tajikistan,urban,Hygiene,2020,11.55609,309893.29648,Limited service
TJK,Tajikistan,total,Sanitation,2020,3.29165,320912.90767,Limited service
TJK,Tajikistan,rural,Sanitation,2020,2.46302,174078.01577,Limited service
TJK,Tajikistan,urban,Sanitation,2020,5.47555,146834.89292,Limited service
TJK,Tajikistan,total,Drinking water,2020,2.76224,269299.52271,Limited service
TJK,Tajikistan,rural,Drinking water,2020,3.4777,245791.96249,Limited service
TJK,Tajikistan,urban,Drinking water,2020,0.87661,23507.55918,Limited service
TJK,Tajikistan,total,Hygiene,2020,3.54476,345589.91899,No handwashing facility
TJK,Tajikistan,rural,Hygiene,2020,4.24652,300129.70965,No handwashing facility
TJK,Tajikistan,urban,Hygiene,2020,1.69525,45460.50336,No handwashing facility
TJK,Tajikistan,total,Sanitation,2020,0.50572,49304.26586,Open defecation
TJK,Tajikistan,rural,Sanitation,2020,0.59572,42103.3843,Open defecation
TJK,Tajikistan,urban,Sanitation,2020,0.26852,7200.88143,Open defecation
TJK,Tajikistan,total,Drinking water,2020,8.66285,844568.28113,Surface water
TJK,Tajikistan,rural,Drinking water,2020,10.86743,768073.57893,Surface water
TJK,Tajikistan,urban,Drinking water,2020,2.85253,76494.69899,Surface water
TJK,Tajikistan,rural,Sanitation,2020,58.70481,4149059.50401,Safely managed service
TJK,Tajikistan,total,Drinking water,2020,62.95114,6137301.73107,Safely managed service
TJK,Tajikistan,total,Sanitation,2020,0.22296,21737.40257,Unimproved
TJK,Tajikistan,rural,Sanitation,2020,0,0,Unimproved
TJK,Tajikistan,urban,Sanitation,2020,0.81061,21737.7056,Unimproved
TJK,Tajikistan,total,Drinking water,2020,2.2791,222196.25528,Unimproved
TJK,Tajikistan,rural,Drinking water,2020,2.54566,179918.8089,Unimproved
TJK,Tajikistan,urban,Drinking water,2020,1.57656,42277.74869,Unimproved
TJK,Tajikistan,total,Sanitation,2021,95.98783,9567018.30865,At least basic
TJK,Tajikistan,urban,Sanitation,2021,93.44531,2582291.11595,At least basic
TJK,Tajikistan,rural,Drinking water,2021,85.01355,6123936.9792,At least basic
TJK,Tajikistan,urban,Drinking water,2021,94.79161,2619495.16372,At least basic
TJK,Tajikistan,total,Hygiene,2021,72.90722,7266595.07649,Basic service
TJK,Tajikistan,rural,Hygiene,2021,67.59731,4869360.79652,Basic service
TJK,Tajikistan,urban,Hygiene,2021,86.74867,2397234.29835,Basic service
TJK,Tajikistan,rural,Sanitation,2021,38.24474,2754953.03582,Basic service
TJK,Tajikistan,total,Drinking water,2021,23.79165,2371291.37382,Basic service
TJK,Tajikistan,total,Hygiene,2021,23.55363,2347568.76668,Limited service
TJK,Tajikistan,rural,Hygiene,2021,28.15617,2028224.95558,Limited service
TJK,Tajikistan,urban,Hygiene,2021,11.55609,319343.83076,Limited service
TJK,Tajikistan,total,Sanitation,2021,3.29868,328776.1666,Limited service
TJK,Tajikistan,rural,Sanitation,2021,2.46358,177463.38292,Limited service
TJK,Tajikistan,urban,Sanitation,2021,5.47555,151312.78323,Limited service
TJK,Tajikistan,total,Drinking water,2021,2.81436,280504.88448,Limited service
TJK,Tajikistan,rural,Drinking water,2021,3.55738,256255.54519,Limited service
TJK,Tajikistan,urban,Drinking water,2021,0.87751,24249.34205,Limited service
TJK,Tajikistan,total,Hygiene,2021,3.53915,352744.15713,No handwashing facility
TJK,Tajikistan,rural,Hygiene,2021,4.24652,305897.2463,No handwashing facility
TJK,Tajikistan,urban,Hygiene,2021,1.69525,46846.87102,No handwashing facility
TJK,Tajikistan,total,Sanitation,2021,0.48206,48046.61263,Open defecation
TJK,Tajikistan,rural,Sanitation,2021,0.57323,41292.3829,Open defecation
TJK,Tajikistan,urban,Sanitation,2021,0.24442,6754.23013,Open defecation
TJK,Tajikistan,total,Drinking water,2021,7.3839,735946.26911,Surface water
TJK,Tajikistan,rural,Drinking water,2021,9.1678,660400.59752,Surface water
TJK,Tajikistan,urban,Drinking water,2021,2.73377,75545.67849,Surface water
TJK,Tajikistan,rural,Sanitation,2021,58.71846,4229774.28663,Safely managed service
TJK,Tajikistan,total,Drinking water,2021,63.93298,6372140.81511,Safely managed service
TJK,Tajikistan,total,Sanitation,2021,0.23143,23066.91211,Unimproved
TJK,Tajikistan,rural,Sanitation,2021,0,0,Unimproved
TJK,Tajikistan,urban,Sanitation,2021,0.83472,23066.87069,Unimproved
TJK,Tajikistan,total,Drinking water,2021,2.07712,207024.73359,Unimproved
TJK,Tajikistan,rural,Drinking water,2021,2.26127,162889.87809,Unimproved
TJK,Tajikistan,urban,Drinking water,2021,1.59711,44134.81574,Unimproved
TJK,Tajikistan,total,Sanitation,2022,95.99512,9774436.07201,At least basic
TJK,Tajikistan,urban,Sanitation,2022,93.44531,2661101.95773,At least basic
TJK,Tajikistan,rural,Drinking water,2022,86.9179,6374956.75742,At least basic
TJK,Tajikistan,urban,Drinking water,2022,94.88893,2702212.69016,At least basic
TJK,Tajikistan,total,Hygiene,2022,72.95356,7428293.56185,Basic service
TJK,Tajikistan,rural,Hygiene,2022,67.59731,4957896.37442,Basic service
TJK,Tajikistan,urban,Hygiene,2022,86.74867,2470397.255,Basic service
TJK,Tajikistan,rural,Sanitation,2022,38.25303,2805652.05638,Basic service
TJK,Tajikistan,total,Drinking water,2022,24.22979,2467131.36926,Basic service
TJK,Tajikistan,total,Hygiene,2022,23.51346,2394192.61238,Limited service
TJK,Tajikistan,rural,Hygiene,2022,28.15617,2065102.49989,Limited service
TJK,Tajikistan,urban,Hygiene,2022,11.55609,329090.11999,Limited service
TJK,Tajikistan,total,Sanitation,2022,3.30637,336661.74918,Limited service
TJK,Tajikistan,rural,Sanitation,2022,2.46413,180730.94424,Limited service
TJK,Tajikistan,urban,Sanitation,2022,5.47555,155930.80934,Limited service
TJK,Tajikistan,total,Drinking water,2022,2.86553,291774.52238,Limited service
TJK,Tajikistan,rural,Drinking water,2022,3.63707,266759.44331,Limited service
TJK,Tajikistan,urban,Drinking water,2022,0.87841,25015.07952,Limited service
TJK,Tajikistan,total,Hygiene,2022,3.53298,359735.81472,No handwashing facility
TJK,Tajikistan,rural,Hygiene,2022,4.24652,311459.12405,No handwashing facility
TJK,Tajikistan,urban,Hygiene,2022,1.69525,48276.62513,No handwashing facility
TJK,Tajikistan,total,Sanitation,2022,0.45832,46666.65407,Open defecation
TJK,Tajikistan,rural,Sanitation,2022,0.55073,40392.87057,Open defecation
TJK,Tajikistan,urban,Sanitation,2022,0.22031,6273.78364,Open defecation
TJK,Tajikistan,total,Drinking water,2022,6.11083,622218.45414,Surface water
TJK,Tajikistan,rural,Drinking water,2022,7.46816,547749.11294,Surface water
TJK,Tajikistan,urban,Drinking water,2022,2.61501,74469.34281,Surface water
TJK,Tajikistan,rural,Sanitation,2022,58.73211,4307682.19728,Safely managed service
TJK,Tajikistan,total,Drinking water,2022,64.91744,6610037.9537,Safely managed service
TJK,Tajikistan,total,Sanitation,2022,0.2402,24457.52474,Unimproved
TJK,Tajikistan,rural,Sanitation,2022,0,0,Unimproved
TJK,Tajikistan,urban,Sanitation,2022,0.85883,24457.44929,Unimproved
TJK,Tajikistan,total,Drinking water,2022,1.8764,191059.6488,Unimproved
TJK,Tajikistan,rural,Drinking water,2022,1.97687,144992.68632,Unimproved
TJK,Tajikistan,urban,Drinking water,2022,1.61765,46066.88751,Unimproved
TJK,Tajikistan,total,Sanitation,2023,95.9857,9972721.71154,At least basic
TJK,Tajikistan,urban,Sanitation,2023,93.44531,2741176.92768,At least basic
TJK,Tajikistan,rural,Drinking water,2023,86.9179,6480897.07255,At least basic
TJK,Tajikistan,urban,Drinking water,2023,94.88893,2783524.71932,At least basic
TJK,Tajikistan,total,Hygiene,2023,73.0045,7585021.29043,Basic service
TJK,Tajikistan,rural,Hygiene,2023,67.59731,5040287.69475,Basic service
TJK,Tajikistan,urban,Hygiene,2023,86.74867,2544733.7476,Basic service
TJK,Tajikistan,rural,Sanitation,2023,38.25303,2852276.94724,Basic service
TJK,Tajikistan,total,Drinking water,2023,24.15963,2510137.37397,Basic service
TJK,Tajikistan,total,Hygiene,2023,23.4693,2438413.46321,Limited service
TJK,Tajikistan,rural,Hygiene,2023,28.15617,2099420.78909,Limited service
TJK,Tajikistan,urban,Hygiene,2023,11.55609,338992.74,Limited service
TJK,Tajikistan,total,Sanitation,2023,3.31438,344357.27091,Limited service
TJK,Tajikistan,rural,Sanitation,2023,2.46413,183734.36747,Limited service
TJK,Tajikistan,urban,Sanitation,2023,5.47555,160622.90873,Limited service
TJK,Tajikistan,total,Drinking water,2023,2.85819,296960.30282,Limited service
TJK,Tajikistan,rural,Drinking water,2023,3.63707,271192.50546,Limited service
TJK,Tajikistan,urban,Drinking water,2023,0.87841,25767.80594,Limited service
TJK,Tajikistan,total,Hygiene,2023,3.52619,366364.25594,No handwashing facility
TJK,Tajikistan,rural,Hygiene,2023,4.24652,316635.0145,No handwashing facility
TJK,Tajikistan,urban,Hygiene,2023,1.69525,49729.31254,No handwashing facility
TJK,Tajikistan,total,Sanitation,2023,0.45744,47526.69362,Open defecation
TJK,Tajikistan,rural,Sanitation,2023,0.55073,41064.12743,Open defecation
TJK,Tajikistan,urban,Sanitation,2023,0.22031,6462.56747,Open defecation
TJK,Tajikistan,total,Drinking water,2023,6.09792,633561.89332,Surface water
TJK,Tajikistan,rural,Drinking water,2023,7.46816,556851.718,Surface water
TJK,Tajikistan,urban,Drinking water,2023,2.61501,76710.19284,Surface water
TJK,Tajikistan,rural,Sanitation,2023,58.73211,4379268.12748,Safely managed service
TJK,Tajikistan,total,Drinking water,2023,65.00881,6754284.29785,Safely managed service
TJK,Tajikistan,total,Sanitation,2023,0.24248,25193.32394,Unimproved
TJK,Tajikistan,rural,Sanitation,2023,0,0,Unimproved
TJK,Tajikistan,urban,Sanitation,2023,0.85883,25193.39611,Unimproved
TJK,Tajikistan,total,Drinking water,2023,1.87545,194855.20908,Unimproved
TJK,Tajikistan,rural,Drinking water,2023,1.97687,147402.20398,Unimproved
TJK,Tajikistan,urban,Drinking water,2023,1.61765,47453.08191,Unimproved
TJK,Tajikistan,rural,Drinking water,2024,86.9179,6579751.8406,At least basic
TJK,Tajikistan,urban,Drinking water,2024,94.88893,2866452.42223,At least basic
TJK,Tajikistan,total,Drinking water,2024,24.0834,2550655.59205,Basic service
TJK,Tajikistan,total,Drinking water,2024,2.85022,301864.55065,Limited service
TJK,Tajikistan,rural,Drinking water,2024,3.63707,275329.07358,Limited service
TJK,Tajikistan,urban,Drinking water,2024,0.87841,26535.48906,Limited service
TJK,Tajikistan,total,Drinking water,2024,6.0839,644341.06297,Surface water
TJK,Tajikistan,rural,Drinking water,2024,7.46816,565345.5186,Surface water
TJK,Tajikistan,urban,Drinking water,2024,2.61501,78995.56866,Surface water
TJK,Tajikistan,total,Drinking water,2024,65.10807,6895548.3255,Safely managed service
TJK,Tajikistan,total,Drinking water,2024,1.87441,198517.37927,Unimproved
TJK,Tajikistan,rural,Drinking water,2024,1.97687,149650.56721,Unimproved
TJK,Tajikistan,urban,Drinking water,2024,1.61765,48866.82005,Unimproved
TKL,Tokelau,total,Sanitation,2019,96.49843,1943.47846,At least basic
TKL,Tokelau,rural,Sanitation,2019,96.49843,1943.47846,At least basic
TKL,Tokelau,total,Drinking water,2019,99.93326,2012.65585,At least basic
TKL,Tokelau,rural,Drinking water,2019,99.93326,2012.65585,At least basic
TKL,Tokelau,total,Sanitation,2019,3.50157,70.52154,Limited service
TKL,Tokelau,rural,Sanitation,2019,3.50157,70.52154,Limited service
TKL,Tokelau,total,Drinking water,2019,0,0,Limited service
TKL,Tokelau,rural,Drinking water,2019,0,0,Limited service
TKL,Tokelau,total,Sanitation,2019,0,0,Open defecation
TKL,Tokelau,rural,Sanitation,2019,0,0,Open defecation
TKL,Tokelau,total,Drinking water,2019,0,0,Surface water
TKL,Tokelau,rural,Drinking water,2019,0,0,Surface water
TKL,Tokelau,total,Sanitation,2019,0,0,Unimproved
TKL,Tokelau,rural,Sanitation,2019,0,0,Unimproved
TKL,Tokelau,total,Drinking water,2019,0.06674,1.34415,Unimproved
TKL,Tokelau,rural,Drinking water,2019,0.06674,1.34415,Unimproved
TKL,Tokelau,total,Sanitation,2020,96.58519,2055.33287,At least basic
TKL,Tokelau,rural,Sanitation,2020,96.58519,2055.33287,At least basic
TKL,Tokelau,total,Drinking water,2020,100,2128,At least basic
TKL,Tokelau,rural,Drinking water,2020,100,2128,At least basic
TKL,Tokelau,total,Sanitation,2020,3.41481,72.66713,Limited service
TKL,Tokelau,rural,Sanitation,2020,3.41481,72.66713,Limited service
TKL,Tokelau,total,Drinking water,2020,0,0,Limited service
TKL,Tokelau,rural,Drinking water,2020,0,0,Limited service
TKL,Tokelau,total,Sanitation,2020,0,0,Open defecation
TKL,Tokelau,rural,Sanitation,2020,0,0,Open defecation
TKL,Tokelau,total,Drinking water,2020,0,0,Surface water
TKL,Tokelau,rural,Drinking water,2020,0,0,Surface water
TKL,Tokelau,total,Sanitation,2020,0,0,Unimproved
TKL,Tokelau,rural,Sanitation,2020,0,0,Unimproved
TKL,Tokelau,total,Drinking water,2020,0,0,Unimproved
TKL,Tokelau,rural,Drinking water,2020,0,0,Unimproved
TKL,Tokelau,total,Sanitation,2021,96.67195,2131.61646,At least basic
TKL,Tokelau,rural,Sanitation,2021,96.67195,2131.61646,At least basic
TKL,Tokelau,total,Drinking water,2021,100,2205,At least basic
TKL,Tokelau,rural,Drinking water,2021,100,2205,At least basic
TKL,Tokelau,total,Sanitation,2021,3.32805,73.38354,Limited service
TKL,Tokelau,rural,Sanitation,2021,3.32805,73.38354,Limited service
TKL,Tokelau,total,Drinking water,2021,0,0,Limited service
TKL,Tokelau,rural,Drinking water,2021,0,0,Limited service
TKL,Tokelau,total,Sanitation,2021,0,0,Open defecation
TKL,Tokelau,rural,Sanitation,2021,0,0,Open defecation
TKL,Tokelau,total,Drinking water,2021,0,0,Surface water
TKL,Tokelau,rural,Drinking water,2021,0,0,Surface water
TKL,Tokelau,total,Sanitation,2021,0,0,Unimproved
TKL,Tokelau,rural,Sanitation,2021,0,0,Unimproved
TKL,Tokelau,total,Drinking water,2021,0,0,Unimproved
TKL,Tokelau,rural,Drinking water,2021,0,0,Unimproved
TKL,Tokelau,total,Sanitation,2022,96.75871,2215.77435,At least basic
TKL,Tokelau,rural,Sanitation,2022,96.75871,2215.77435,At least basic
TKL,Tokelau,total,Drinking water,2022,100,2290,At least basic
TKL,Tokelau,rural,Drinking water,2022,100,2290,At least basic
TKL,Tokelau,total,Sanitation,2022,3.24129,74.22565,Limited service
TKL,Tokelau,rural,Sanitation,2022,3.24129,74.22565,Limited service
TKL,Tokelau,total,Drinking water,2022,0,0,Limited service
TKL,Tokelau,rural,Drinking water,2022,0,0,Limited service
TKL,Tokelau,total,Sanitation,2022,0,0,Open defecation
TKL,Tokelau,rural,Sanitation,2022,0,0,Open defecation
TKL,Tokelau,total,Drinking water,2022,0,0,Surface water
TKL,Tokelau,rural,Drinking water,2022,0,0,Surface water
TKL,Tokelau,total,Sanitation,2022,0,0,Unimproved
TKL,Tokelau,rural,Sanitation,2022,0,0,Unimproved
TKL,Tokelau,total,Drinking water,2022,0,0,Unimproved
TKL,Tokelau,rural,Drinking water,2022,0,0,Unimproved
TKL,Tokelau,total,Sanitation,2023,96.84546,2321.38573,At least basic
TKL,Tokelau,rural,Sanitation,2023,96.84546,2321.38573,At least basic
TKL,Tokelau,total,Drinking water,2023,100,2397,At least basic
TKL,Tokelau,rural,Drinking water,2023,100,2397,At least basic
TKL,Tokelau,total,Sanitation,2023,3.15454,75.61427,Limited service
TKL,Tokelau,rural,Sanitation,2023,3.15454,75.61427,Limited service
TKL,Tokelau,total,Drinking water,2023,0,0,Limited service
TKL,Tokelau,rural,Drinking water,2023,0,0,Limited service
TKL,Tokelau,total,Sanitation,2023,0,0,Open defecation
TKL,Tokelau,rural,Sanitation,2023,0,0,Open defecation
TKL,Tokelau,total,Drinking water,2023,0,0,Surface water
TKL,Tokelau,rural,Drinking water,2023,0,0,Surface water
TKL,Tokelau,total,Sanitation,2023,0,0,Unimproved
TKL,Tokelau,rural,Sanitation,2023,0,0,Unimproved
TKL,Tokelau,total,Drinking water,2023,0,0,Unimproved
TKL,Tokelau,rural,Drinking water,2023,0,0,Unimproved
TKL,Tokelau,total,Sanitation,2024,96.93222,2429.12141,At least basic
TKL,Tokelau,rural,Sanitation,2024,96.93222,2429.12141,At least basic
TKL,Tokelau,total,Drinking water,2024,100,2506,At least basic
TKL,Tokelau,rural,Drinking water,2024,100,2506,At least basic
TKL,Tokelau,total,Sanitation,2024,3.06778,76.87859,Limited service
TKL,Tokelau,rural,Sanitation,2024,3.06778,76.87859,Limited service
TKL,Tokelau,total,Drinking water,2024,0,0,Limited service
TKL,Tokelau,rural,Drinking water,2024,0,0,Limited service
TKL,Tokelau,total,Sanitation,2024,0,0,Open defecation
TKL,Tokelau,rural,Sanitation,2024,0,0,Open defecation
TKL,Tokelau,total,Drinking water,2024,0,0,Surface water
TKL,Tokelau,rural,Drinking water,2024,0,0,Surface water
TKL,Tokelau,total,Sanitation,2024,0,0,Unimproved
TKL,Tokelau,rural,Sanitation,2024,0,0,Unimproved
TKL,Tokelau,total,Drinking water,2024,0,0,Unimproved
TKL,Tokelau,rural,Drinking water,2024,0,0,Unimproved
TKM,Turkmenistan,total,Sanitation,2019,98.96047,6733215.26392,At least basic
TKM,Turkmenistan,rural,Sanitation,2019,99.51816,3246906.71752,At least basic
TKM,Turkmenistan,urban,Sanitation,2019,98.44668,3486308.45666,At least basic
TKM,Turkmenistan,total,Hygiene,2019,100,6803944,Basic service
TKM,Turkmenistan,rural,Hygiene,2019,100,3262627.5,Basic service
TKM,Turkmenistan,urban,Hygiene,2019,100,3541316.5,Basic service
TKM,Turkmenistan,total,Drinking water,2019,4.92358,334997.96198,Basic service
TKM,Turkmenistan,rural,Drinking water,2019,7.10412,231780.94994,Basic service
TKM,Turkmenistan,urban,Drinking water,2019,2.91465,103217.02229,Basic service
TKM,Turkmenistan,total,Hygiene,2019,0,0,Limited service
TKM,Turkmenistan,rural,Hygiene,2019,0,0,Limited service
TKM,Turkmenistan,urban,Hygiene,2019,0,0,Limited service
TKM,Turkmenistan,total,Sanitation,2019,0.75177,51150.34472,Limited service
TKM,Turkmenistan,rural,Sanitation,2019,0.25155,8207.22363,Limited service
TKM,Turkmenistan,urban,Sanitation,2019,1.21263,42943.11942,Limited service
TKM,Turkmenistan,total,Drinking water,2019,0.20373,13861.99212,Limited service
TKM,Turkmenistan,rural,Drinking water,2019,0.42487,13861.99237,Limited service
TKM,Turkmenistan,urban,Drinking water,2019,0,0,Limited service
TKM,Turkmenistan,total,Hygiene,2019,0,0,No handwashing facility
TKM,Turkmenistan,rural,Hygiene,2019,0,0,No handwashing facility
TKM,Turkmenistan,urban,Hygiene,2019,0,0,No handwashing facility
TKM,Turkmenistan,total,Sanitation,2019,0,0,Open defecation
TKM,Turkmenistan,rural,Sanitation,2019,0,0,Open defecation
TKM,Turkmenistan,urban,Sanitation,2019,0,0,Open defecation
TKM,Turkmenistan,total,Drinking water,2019,0.54666,37194.43188,Surface water
TKM,Turkmenistan,rural,Drinking water,2019,1.06965,34898.67184,Surface water
TKM,Turkmenistan,urban,Drinking water,2019,0.06483,2295.76057,Surface water
TKM,Turkmenistan,total,Drinking water,2019,94.05085,6399167.39452,Safely managed service
TKM,Turkmenistan,rural,Drinking water,2019,90.85767,2964347.42473,Safely managed service
TKM,Turkmenistan,urban,Drinking water,2019,96.99274,3434819.87716,Safely managed service
TKM,Turkmenistan,total,Sanitation,2019,0.28775,19578.39136,Unimproved
TKM,Turkmenistan,rural,Sanitation,2019,0.23029,7513.55886,Unimproved
TKM,Turkmenistan,urban,Sanitation,2019,0.34069,12064.92392,Unimproved
TKM,Turkmenistan,total,Drinking water,2019,0.27517,18722.21098,Unimproved
TKM,Turkmenistan,rural,Drinking water,2019,0.54369,17738.46437,Unimproved
TKM,Turkmenistan,urban,Drinking water,2019,0.02778,983.83869,Unimproved
TKM,Turkmenistan,total,Sanitation,2020,99.35495,6905081.70515,At least basic
TKM,Turkmenistan,rural,Sanitation,2020,99.73701,3291417.19347,At least basic
TKM,Turkmenistan,urban,Sanitation,2020,99.0095,3613664.40199,At least basic
TKM,Turkmenistan,total,Hygiene,2020,100,6949912,Basic service
TKM,Turkmenistan,rural,Hygiene,2020,100,3300096,Basic service
TKM,Turkmenistan,urban,Hygiene,2020,100,3649816,Basic service
TKM,Turkmenistan,total,Drinking water,2020,5.12215,355984.94678,Basic service
TKM,Turkmenistan,rural,Drinking water,2020,7.56391,249616.27586,Basic service
TKM,Turkmenistan,urban,Drinking water,2020,2.91436,106368.64874,Basic service
TKM,Turkmenistan,total,Hygiene,2020,0,0,Limited service
TKM,Turkmenistan,rural,Hygiene,2020,0,0,Limited service
TKM,Turkmenistan,urban,Hygiene,2020,0,0,Limited service
TKM,Turkmenistan,total,Sanitation,2020,0.40895,28421.46506,Limited service
TKM,Turkmenistan,rural,Sanitation,2020,0.16027,5289.02745,Limited service
TKM,Turkmenistan,urban,Sanitation,2020,0.6338,23132.43782,Limited service
TKM,Turkmenistan,total,Drinking water,2020,0,0,Limited service
TKM,Turkmenistan,rural,Drinking water,2020,0,0,Limited service
TKM,Turkmenistan,urban,Drinking water,2020,0,0,Limited service
TKM,Turkmenistan,total,Hygiene,2020,0,0,No handwashing facility
TKM,Turkmenistan,rural,Hygiene,2020,0,0,No handwashing facility
TKM,Turkmenistan,urban,Hygiene,2020,0,0,No handwashing facility
TKM,Turkmenistan,total,Sanitation,2020,0,0,Open defecation
TKM,Turkmenistan,rural,Sanitation,2020,0,0,Open defecation
TKM,Turkmenistan,urban,Sanitation,2020,0,0,Open defecation
TKM,Turkmenistan,total,Drinking water,2020,0.16154,11226.6753,Surface water
TKM,Turkmenistan,rural,Drinking water,2020,0.28593,9435.99413,Surface water
TKM,Turkmenistan,urban,Drinking water,2020,0.04906,1790.68067,Surface water
TKM,Turkmenistan,total,Drinking water,2020,94.2745,6551995.1037,Safely managed service
TKM,Turkmenistan,rural,Drinking water,2020,91.27906,3012296.58314,Safely managed service
TKM,Turkmenistan,urban,Drinking water,2020,96.98293,3539698.42541,Safely managed service
TKM,Turkmenistan,total,Sanitation,2020,0.2361,16408.82979,Unimproved
TKM,Turkmenistan,rural,Sanitation,2020,0.10272,3389.77908,Unimproved
TKM,Turkmenistan,urban,Sanitation,2020,0.35671,13019.16019,Unimproved
TKM,Turkmenistan,total,Drinking water,2020,0.44181,30705.28088,Unimproved
TKM,Turkmenistan,rural,Drinking water,2020,0.8711,28747.13962,Unimproved
TKM,Turkmenistan,urban,Drinking water,2020,0.05365,1958.24901,Unimproved
TKM,Turkmenistan,total,Sanitation,2021,99.74093,7073669.55427,At least basic
TKM,Turkmenistan,rural,Sanitation,2021,99.93127,3331110.81415,At least basic
TKM,Turkmenistan,urban,Sanitation,2021,99.57213,3742558.77088,At least basic
TKM,Turkmenistan,total,Hygiene,2021,100,7092042.96875,Basic service
TKM,Turkmenistan,rural,Hygiene,2021,100,3333402,Basic service
TKM,Turkmenistan,urban,Hygiene,2021,100,3758641,Basic service
TKM,Turkmenistan,total,Drinking water,2021,5.116,362828.59415,Basic service
TKM,Turkmenistan,rural,Drinking water,2021,7.59883,253299.49505,Basic service
TKM,Turkmenistan,urban,Drinking water,2021,2.91406,109529.11205,Basic service
TKM,Turkmenistan,total,Hygiene,2021,0,0,Limited service
TKM,Turkmenistan,rural,Hygiene,2021,0,0,Limited service
TKM,Turkmenistan,urban,Hygiene,2021,0,0,Limited service
TKM,Turkmenistan,total,Sanitation,2021,0.06153,4364.04869,Limited service
TKM,Turkmenistan,rural,Sanitation,2021,0.06873,2291.18585,Limited service
TKM,Turkmenistan,urban,Sanitation,2021,0.05515,2072.86284,Limited service
TKM,Turkmenistan,total,Drinking water,2021,0,0,Limited service
TKM,Turkmenistan,rural,Drinking water,2021,0,0,Limited service
TKM,Turkmenistan,urban,Drinking water,2021,0,0,Limited service
TKM,Turkmenistan,total,Hygiene,2021,0,0.03125,No handwashing facility
TKM,Turkmenistan,rural,Hygiene,2021,0,0,No handwashing facility
TKM,Turkmenistan,urban,Hygiene,2021,0,0,No handwashing facility
TKM,Turkmenistan,total,Sanitation,2021,0,0,Open defecation
TKM,Turkmenistan,rural,Sanitation,2021,0,0,Open defecation
TKM,Turkmenistan,urban,Sanitation,2021,0,0,Open defecation
TKM,Turkmenistan,total,Drinking water,2021,0.01765,1251.49777,Surface water
TKM,Turkmenistan,rural,Drinking water,2021,0,0,Surface water
TKM,Turkmenistan,urban,Drinking water,2021,0.0333,1251.49781,Surface water
TKM,Turkmenistan,total,Drinking water,2021,94.49486,6701615.78023,Safely managed service
TKM,Turkmenistan,rural,Drinking water,2021,91.70045,3056744.48472,Safely managed service
TKM,Turkmenistan,urban,Drinking water,2021,96.97312,3644871.33106,Safely managed service
TKM,Turkmenistan,total,Sanitation,2021,0.19754,14009.39704,Unimproved
TKM,Turkmenistan,rural,Sanitation,2021,0,0,Unimproved
TKM,Turkmenistan,urban,Sanitation,2021,0.37272,14009.36627,Unimproved
TKM,Turkmenistan,total,Drinking water,2021,0.3715,26347.11369,Unimproved
TKM,Turkmenistan,rural,Drinking water,2021,0.70073,23358.02247,Unimproved
TKM,Turkmenistan,urban,Drinking water,2021,0.07953,2989.05938,Unimproved
TKM,Turkmenistan,total,Sanitation,2022,99.73915,7211333.00019,At least basic
TKM,Turkmenistan,rural,Sanitation,2022,99.93127,3360162.33209,At least basic
TKM,Turkmenistan,urban,Sanitation,2022,99.57213,3851170.55288,At least basic
